SUBSTITUUTIORYHMA;VNRNRO;PAKKAUSKOKO;RESEPTISTATUS;LAAKENIMI;VAHVUUS;LAAKEMUOTONIMI;HALTIJA;ATCKOODI;SELITES;KAUPAN;DOKUMENTAATIO;RINNAKKAISTUONTI;MYYNTILUPANRO;EUMYYNTILUPANRO
2855;179045;50;R;Attadex;10 mg;tabletti;Abboxia AB;N06BA02;deksamfetamiini;0;A;0;42950;
2855;374674;30;R;Attadex;10 mg;tabletti;Abboxia AB;N06BA02;deksamfetamiini;1;A;0;42950;
2855;380471;30;R;Dexfarm;10 mg;tabletti;Orifarm Healthcare A/S;N06BA02;deksamfetamiini;1;G;0;42172;
2855;394691;30;R;Attentin;10 mg;tabletti;Medice Arzneimittel P¸tter GmbH & Co. KG;N06BA02;deksamfetamiini;1;A;0;33554;
2856;598774;30;R;Attadex;20 mg;tabletti;Abboxia AB;N06BA02;deksamfetamiini;0;A;0;42951;
2857;014609;10 x 40 mg;R;Nexium;40 mg;injektio/infuusiokuiva-aine, liuosta varten ;Gr¸nenthal GmbH;A02BC05;esomepratsoli;1;A;0;18785;
2858;141377;14;R;Cresemba;100 mg;kapseli, kova;Basilea Pharmaceutica Deutschland GmbH;J02AC05;isavukonatsoli;1;A;0;32660;EU/1/15/1036/002
2858;527836;14;R;Cresemba;100 mg;kapseli, kova;Paranova Oy;J02AC05;isavukonatsoli;1;;1;43691;EU/1/15/1036/002
2859;085205;30 x 0.3 ml;R;Oftaquix;5 mg/ml;silm‰tipat, liuos, kerta-annospakkaus;Santen Oy;S01AE05;levofloksasiini;1;A;0;23157;
2860;531499;3 x 5 ml;R;Vizidor;20 mg/ml;silm‰tipat, liuos;Bausch + Lomb Ireland Limited;S01EC03;dortsolamidi;0;G;0;42987;
2861;084696;50 mikrog;R;Mircera;50 mikrog / 0.3 ml;injektioneste, liuos, esit‰ytetty ruisku;Roche Registration GmbH;B03XA03;metoksipolyetyleeniglykoliepoetiini beeta;1;A;0;22117;EU/1/07/400/008
2861;196631;50 mikrog;R;Mircera;50 mikrog / 0.3 ml;injektioneste, liuos, esit‰ytetty ruisku;Paranova Oy;B03XA03;metoksipolyetyleeniglykoliepoetiini beeta;1;;1;43792;EU/1/07/400/008
2862;009083;12;R;Almogran;12.5 mg;tabletti, kalvop‰‰llysteinen;Almirall SA;N02CC05;almotriptaani;1;A;0;15631;
2862;015805;3;R;Almogran;12.5 mg;tabletti, kalvop‰‰llysteinen;Almirall SA;N02CC05;almotriptaani;1;A;0;15631;
2862;015816;6;R;Almogran;12.5 mg;tabletti, kalvop‰‰llysteinen;Almirall SA;N02CC05;almotriptaani;1;A;0;15631;
2862;015827;9;R;Almogran;12.5 mg;tabletti, kalvop‰‰llysteinen;Almirall SA;N02CC05;almotriptaani;1;A;0;15631;
2862;372472;12;R;Almogran;12.5 mg;tabletti, kalvop‰‰llysteinen;Paranova Oy;N02CC05;almotriptaani;1;;1;43483;
2862;484284;6;R;Almogran;12.5 mg;tabletti, kalvop‰‰llysteinen;Paranova Oy;N02CC05;almotriptaani;1;;1;43483;
2863;132370;28;R;Reagila;4.5 mg;kapseli, kova;Gedeon Richter Plc;N05AX15;karipratsiini;1;A;0;34086;EU/1/17/1209/021
2863;591031;30;R;Reagila;4.5 mg;kapseli, kova;Paranova Oy;N05AX15;karipratsiini;1;;1;43902;EU/1/17/1209/022
2864;450654;90;R;Jorveza;1 mg;tabletti, suussa hajoava;Dr. Falk Pharma GmbH;A07EA06;budesonidi;1;A;0;35263;EU/1/17/1254/004
2864;536481;90;R;Jorveza;1 mg;tabletti, suussa hajoava;Paranova Oy;A07EA06;budesonidi;1;;1;43909;EU/1/17/1254/004
2865;090147;10 x 1 ml;R;Twinrix Adult;;injektioneste, suspensio, esit‰ytetty ruisku;Orifarm Oy;J07BC20;yhdistelm‰valmisteet;1;;1;43914;EU/1/96/020/008
2865;170092;1 ml;R;Twinrix Adult;;injektioneste, suspensio, esit‰ytetty ruisku;GlaxoSmithKline Biologicals S.A.;J07BC20;yhdistelm‰valmisteet;1;A;0;13226;EU/1/96/020/001
2865;170142;10 x 1 ml;R;Twinrix Adult;;injektioneste, suspensio, esit‰ytetty ruisku;GlaxoSmithKline Biologicals S.A.;J07BC20;yhdistelm‰valmisteet;1;A;0;13226;EU/1/96/020/002
2865;539625;1 ml;R;Twinrix Adult;;injektioneste, suspensio, esit‰ytetty ruisku;Orifarm Oy;J07BC20;yhdistelm‰valmisteet;1;;1;43914;EU/1/96/020/007
2866;149321;30 x 1;R;Votubia;2 mg;dispergoituva tabletti;Paranova Oy;L01EG02;everolimuusi;0;;1;44316;EU/1/11/710/010
2866;399306;30 x 1;R;Votubia;2 mg;dispergoituva tabletti;Novartis Europharm Limited;L01EG02;everolimuusi;1;A;0;31024;EU/1/11/710/010
2866;421905;30 x 1;R;Votubia;2 mg;dispergoituva tabletti;Orifarm Oy;L01EG02;everolimuusi;1;;1;43915;EU/1/11/710/010
2867;482466;28;R;Reagila;6 mg;kapseli, kova;Gedeon Richter Plc;N05AX15;karipratsiini;1;A;0;34087;EU/1/17/1209/029
2867;528571;30;R;Reagila;6 mg;kapseli, kova;Paranova Oy;N05AX15;karipratsiini;1;;1;43941;EU/1/17/1209/030
2868;573248;1;R;Evrysdi;0.75 mg/ml;jauhe oraaliliuosta varten;Roche Registration GmbH;M09AX10;risdiplaami;1;A;0;38341;EU/1/21/1531/001
2869;069881;28;R;Intrarosa;6.5 mg;em‰tinpuikko;Orifarm Oy;G03XX01;prasteroni;0;;1;43945;EU/1/17/1255/001
2869;098502;28;R;Intrarosa;6.5 mg;em‰tinpuikko;Endoceutics S.A.;G03XX01;prasteroni;1;A;0;33960;EU/1/17/1255/001
2870;158608;10 ml;R;Mycamine;50 mg;kuiva-aine v‰likonsentraatiksi infuusionestett‰ varten, liuos;Sandoz Pharmaceuticals d.d;J02AX05;mikafungiini;1;A;0;22237;EU/1/08/448/001
2871;158619;10 ml;R;Mycamine;100 mg;kuiva-aine v‰likonsentraatiksi infuusionestett‰ varten, liuos;Sandoz Pharmaceuticals d.d;J02AX05;mikafungiini;1;A;0;22238;EU/1/08/448/002
2872;028328;60;R;Orfadin;2 mg;kapseli, kova;Swedish Orphan Biovitrum International AB;A16AX04;nitisinoni;1;A;0;18576;EU/1/04/303/001
2872;475366;60;R;Nitisinone Dipharma;2 mg;kapseli, kova;Dipharma Arzneimittel GmbH;A16AX04;nitisinoni;1;G;0;43143;
2873;159581;60;R;Nitisinone Dipharma;5 mg;kapseli, kova;Dipharma Arzneimittel GmbH;A16AX04;nitisinoni;1;G;0;43141;
2873;528233;60;R;Orfadin;5 mg;kapseli, kova;Swedish Orphan Biovitrum International AB;A16AX04;nitisinoni;1;A;0;18577;EU/1/04/303/002
2874;153615;60;R;Orfadin;20 mg;kapseli, kova;Swedish Orphan Biovitrum International AB;A16AX04;nitisinoni;1;A;0;32192;EU/1/04/303/004
2874;441254;60;R;Nitisinone Dipharma;20 mg;kapseli, kova;Dipharma Arzneimittel GmbH;A16AX04;nitisinoni;1;G;0;43144;
2875;077988;27 (4 + 4 + 19);R;Otezla Aloituspakkaus;10 mg + 20 mg + 30 mg;tabletti, kalvop‰‰llysteinen;Amgen Europe BV;L04AA32;apremilasti;1;A;0;32039;EU/1/14/981/001
2877;479988;3000 IU + 3 ml;R;Elocta;3000 IU;injektiokuiva-aine ja liuotin, liuosta varten;Swedish Orphan Biovitrum AB (publ);B02BD02;hyytymistekij‰ VIII;1;A;0;32891;EU/1/15/1046/007
2877;585044;3000 IU + 3 ml;R;Elocta;3000 IU;injektiokuiva-aine ja liuotin, liuosta varten;Orifarm Oy;B02BD02;hyytymistekij‰ VIII;1;;1;43994;EU/1/15/1046/007
2878;595357;4 x 10 mg;R;Mounjaro;10 mg;injektioneste, liuos;Abacus Medicine A/S;A10BX16;tirtsepatidi;0;;1;43999;EU/1/22/1685/037
2879;524625;4 x 12.5 mg;R;Mounjaro;12.5 mg;injektioneste, liuos;Abacus Medicine A/S;A10BX16;tirtsepatidi;0;;1;44000;EU/1/22/1685/041
2880;489463;4 x 15 mg;R;Mounjaro;15 mg;injektioneste, liuos;Abacus Medicine A/S;A10BX16;tirtsepatidi;0;;1;44001;EU/1/22/1685/045
2881;511629;50 ml;R;Pemetrexed Zentiva;10 mg/ml;infuusioneste, liuos;Zentiva, k.s.;L01BA04;pemetreksedi;1;G;0;37970;
2881;598545;10 ml;R;Pemetrexed Zentiva;10 mg/ml;infuusioneste, liuos;Zentiva, k.s.;L01BA04;pemetreksedi;1;G;0;37970;
2882;112601;5 ml;R;Midazolam Accordpharma;1 mg/ml;injektio-/infuusioneste, liuos, esit‰ytetty ruisku;Accord Healthcare B.V.;N05CD08;midatsolaami;1;G;0;36986;
2883;447165;4 annosta;R;Mounjaro KwikPen;2.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Eli Lilly Nederland B.V.;A10BX16;tirtsepatidi;1;A;0;43786;EU/1/22/1685/049
2883;451392;4 annosta;R;Mounjaro KwikPen;2.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Abacus Medicine A/S;A10BX16;tirtsepatidi;1;;1;44009;EU/1/22/1685/049
2883;516376;4 annosta;R;Mounjaro KwikPen;2.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Orifarm Oy;A10BX16;tirtsepatidi;0;;1;44039;EU/1/22/1685/049
2884;034674;4 annosta;R;Mounjaro KwikPen;5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Orifarm Oy;A10BX16;tirtsepatidi;0;;1;44041;EU/1/22/1685/051
2884;130792;4 annosta;R;Mounjaro KwikPen;5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Abacus Medicine A/S;A10BX16;tirtsepatidi;1;;1;44013;EU/1/22/1685/051
2884;478513;4 annosta;R;Mounjaro KwikPen;5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Eli Lilly Nederland B.V.;A10BX16;tirtsepatidi;1;A;0;43787;EU/1/22/1685/051
2885;030271;4 annosta;R;Mounjaro KwikPen;7.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Abacus Medicine A/S;A10BX16;tirtsepatidi;1;;1;44014;EU/1/22/1685/053
2885;164347;4 annosta;R;Mounjaro KwikPen;7.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Orifarm Oy;A10BX16;tirtsepatidi;1;;1;44042;EU/1/22/1685/053
2885;501909;4 annosta;R;Mounjaro KwikPen;7.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Eli Lilly Nederland B.V.;A10BX16;tirtsepatidi;1;A;0;43788;EU/1/22/1685/053
2886;092337;4 annosta;R;Mounjaro KwikPen;10 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Abacus Medicine A/S;A10BX16;tirtsepatidi;1;;1;44015;EU/1/22/1685/055
2886;197041;4 annosta;R;Mounjaro KwikPen;10 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Eli Lilly Nederland B.V.;A10BX16;tirtsepatidi;1;A;0;43789;EU/1/22/1685/055
2886;379481;4 annosta;R;Mounjaro KwikPen;10 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Orifarm Oy;A10BX16;tirtsepatidi;1;;1;44044;EU/1/22/1685/055
2887;060447;4 annosta;R;Mounjaro KwikPen;12.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Abacus Medicine A/S;A10BX16;tirtsepatidi;1;;1;44016;EU/1/22/1685/057
2887;516968;4 annosta;R;Mounjaro KwikPen;12.5 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Orifarm Oy;A10BX16;tirtsepatidi;1;;1;44043;EU/1/22/1685/057
2888;181096;4 annosta;R;Mounjaro KwikPen;15 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Abacus Medicine A/S;A10BX16;tirtsepatidi;1;;1;44017;EU/1/22/1685/059
2888;430365;4 annosta;R;Mounjaro KwikPen;15 mg/annos;injektioneste, liuos, esit‰ytetty kyn‰;Orifarm Oy;A10BX16;tirtsepatidi;1;;1;44231;EU/1/22/1685/059
2889;434329;500 mg;R;Xydalba;500 mg;kuiva-aine v‰likonsentraatiksi infuusionestett‰ varten, liuos;AbbVie Deutschland GmbH&Co.KG;J01XA04;dalbavansiini;1;A;0;32044;EU/1/14/986/001
2890;155287;120;R;Tasigna;50 mg;kapseli, kova;Novartis Europharm Limited;L01EA03;nilotinibi;1;A;0;34694;EU/1/07/422/015
2891;168212;112 (4 x 28 x 1);R;Nilotinib Accord;150 mg;kapseli, kova;Accord Healthcare S.L.U.;L01EA03;nilotinibi;1;G;0;42750;EU/1/24/1845/012
2891;523758;112 (4 x 28);R;Tasigna;150 mg;kapseli, kova;Novartis Europharm Limited;L01EA03;nilotinibi;1;A;0;28436;EU/1/07/422/006
2892;072937;112 (4 x 28 x 1);R;Nilotinib Accord;200 mg;kapseli, kova;Accord Healthcare S.L.U.;L01EA03;nilotinibi;1;G;0;42752;EU/1/24/1845/022
2892;113818;112 (4 x 28);R;Tasigna;200 mg;kapseli, kova;Novartis Europharm Limited;L01EA03;nilotinibi;1;A;0;22883;EU/1/07/422/003
2893;092535;28 x 1;R;Latuda;18.5 mg;tabletti, kalvop‰‰llysteinen;Aziende Chimiche Riunite Angelini Francesco;N05AE05;lurasidoni;1;A;0;31178;EU/1/14/913/002
2893;178824;28 x 1;R;Lurasidone Accord;18.5 mg;tabletti, kalvop‰‰llysteinen;Accord Healthcare B.V.;N05AE05;lurasidoni;1;G;0;41972;
2894;086113;14;R;Ontozry;200 mg;tabletti, kalvop‰‰llysteinen;Angelini Pharma S.p.A;N03AX25;senobamaatti;1;A;0;38888;EU/1/21/1530/011
2894;141359;28;R;Ontozry;200 mg;tabletti, kalvop‰‰llysteinen;Abacus Medicine A/S;N03AX25;senobamaatti;1;;1;44052;EU/1/21/1530/012
2894;175308;28;R;Ontozry;200 mg;tabletti, kalvop‰‰llysteinen;Orifarm Oy;N03AX25;senobamaatti;1;;1;44476;EU/1/21/1530/012
2894;492503;28;R;Ontozry;200 mg;tabletti, kalvop‰‰llysteinen;Angelini Pharma S.p.A;N03AX25;senobamaatti;1;A;0;38888;EU/1/21/1530/012
2895;108819;28;R;Aubagio;7 mg;tabletti, kalvop‰‰llysteinen;Sanofi Winthrop Industrie;L04AK02;teriflunomidi;1;A;0;38047;EU/1/13/838/006
2896;414877;90 x 0.2 ml;R;Latanoprost Yonsung;50 mikrog/ml;silm‰tipat, liuos, kerta-annospakkaus;Yonsung GmbH;S01EE01;latanoprosti;0;G;0;42280;
2896;534952;30 x 0.2 ml;R;Latanoprost Yonsung;50 mikrog/ml;silm‰tipat, liuos, kerta-annospakkaus;Yonsung GmbH;S01EE01;latanoprosti;0;G;0;42280;
2897;577721;100 mg;R;Enhertu;100 mg;kuiva-aine v‰likonsentraatiksi infuusionestett‰ varten, liuos;Daiichi Sankyo Europe GmbH;L01FD04;trastutsumabi-derukstekaani;1;A;0;38116;EU/1/20/1508/001
2898;403828;1;K;Femke;30 mg;tabletti, kalvop‰‰llysteinen;Viatris Limited;G03AD02;ulipristaali;1;G;0;35598;
2900;470655;10 x 10 ml;R;Lidocaine Baxter;10 mg/ml;injektioneste, liuos;Baxter Holding B.V.;N01BB02;lidokaiini;1;G;0;30344;
2900;472915;10 x 20 ml;R;Lidocaine Baxter;10 mg/ml;injektioneste, liuos;Baxter Holding B.V.;N01BB02;lidokaiini;1;G;0;30344;
2901;438251;10 x 20 ml;R;Lidocaine Baxter;20 mg/ml;injektioneste, liuos;Baxter Holding B.V.;N01BB02;lidokaiini;1;G;0;30345;
2902;094146;28;R;Xeljanz;11 mg;depottabletti;Pfizer Europe MA EEIG;L04AF01;tofasitinibi;1;A;0;35945;EU/1/17/1178/012
2902;439164;28;R;Xeljanz;11 mg;depottabletti;Paranova Oy;L04AF01;tofasitinibi;1;;1;44194;EU/1/17/1178/012
2903;155764;15 ml;K;Livostin;0.5 mg/ml;nen‰sumute, suspensio;Paranova Oy;R01AC02;levokabastiini;1;;1;43029;
2903;502082;15 ml;K;Livostin;0.5 mg/ml;nen‰sumute, suspensio;McNeil / JNTL Consumer Health (Finland) Oy;R01AC02;levokabastiini;1;A;0;11188;
2904;174964;28;R;Ontozry;150 mg;tabletti, kalvop‰‰llysteinen;Angelini Pharma S.p.A;N03AX25;senobamaatti;1;A;0;38887;EU/1/21/1530/009
2904;371077;14;R;Ontozry;150 mg;tabletti, kalvop‰‰llysteinen;Angelini Pharma S.p.A;N03AX25;senobamaatti;1;A;0;38887;EU/1/21/1530/008
2904;506012;28;R;Ontozry;150 mg;tabletti, kalvop‰‰llysteinen;Abacus Medicine A/S;N03AX25;senobamaatti;1;;1;44201;EU/1/21/1530/009
2905;125927;20 g;R;Tolerak;40 mg/g;emulsiovoide;Paranova Oy;L01BC02;fluorourasiili;0;;1;43162;
2905;474581;20 g;R;Tolerak;40 mg/g;emulsiovoide;Pierre Fabre Medicament;L01BC02;fluorourasiili;1;A;0;36052;
2906;129450;3 mg;R;Baqsimi;3 mg;nen‰jauhe, kerta-annospakkaus;Amphastar France Pharmaceuticals SAS;H04AA01;glukagoni;1;A;0;36301;EU/1/19/1406/001
2906;595496;3 mg;R;Baqsimi;3 mg;nen‰jauhe, kerta-annospakkaus;Orifarm Oy;H04AA01;glukagoni;1;;1;44205;EU/1/19/1406/001
2907;093284;30;R;Betmiga;50 mg;depottabletti;Astellas Pharma Europe B.V.;G04BD12;mirabegroni;1;A;0;30207;EU/1/12/809/010
2907;409927;90;R;Betmiga;50 mg;depottabletti;Astellas Pharma Europe B.V.;G04BD12;mirabegroni;1;A;0;30207;EU/1/12/809/012
2908;143985;30;R;Slenyto;1 mg;depottabletti;RAD Neurim Pharmaceuticals EEC SARL;N05CH01;melatoniini;1;A;0;34893;EU/1/18/1318/005
2908;491327;30;R;Slenyto;1 mg;depottabletti;Paranova Oy;N05CH01;melatoniini;1;;1;44218;EU/1/18/1318/005
2909;401828;100;R;Noritren;10 mg;tabletti, kalvop‰‰llysteinen;H. Lundbeck A/S;N06AA10;nortriptyliini;1;A;0;1130;
2910;401851;100;R;Noritren;25 mg;tabletti, kalvop‰‰llysteinen;H. Lundbeck A/S;N06AA10;nortriptyliini;1;A;0;1131;
2911;190658;2000 IU + 3 ml;R;Elocta;2000 IU;injektiokuiva-aine ja liuotin, liuosta varten;Orifarm Oy;B02BD02;hyytymistekij‰ VIII;1;;1;44219;EU/1/15/1046/006
2911;422661;2000 IU + 3 ml;R;Elocta;2000 IU;injektiokuiva-aine ja liuotin, liuosta varten;Swedish Orphan Biovitrum AB (publ);B02BD02;hyytymistekij‰ VIII;1;A;0;32889;EU/1/15/1046/006
2912;396371;28;R;Gilenya;0.25 mg;kapseli, kova;Novartis Europharm Limited;L04AE01;fingolimodi;1;A;0;35646;EU/1/11/677/008
2914;085852;10;R;Imovane;5 mg;tabletti, kalvop‰‰llysteinen;Sanofi Oy;N05CF01;tsopikloni;0;A;0;11416;
2914;085860;30;R;Imovane;5 mg;tabletti, kalvop‰‰llysteinen;Sanofi Oy;N05CF01;tsopikloni;0;A;0;11416;
2915;563184;60 x 1;R;Jentadueto;2.5 mg / 1000 mg;tabletti, kalvop‰‰llysteinen;Boehringer Ingelheim International GmbH;A10BD11;metformiini ja linagliptiini;1;A;0;30095;EU/1/12/780/020
2916;065662;60 x 1;R;Jentadueto;2.5 mg / 850 mg;tabletti, kalvop‰‰llysteinen;Boehringer Ingelheim International GmbH;A10BD11;metformiini ja linagliptiini;1;A;0;30094;EU/1/12/780/006
2921;113582;6 x 0.25 g;R;Azyter;15 mg/g;silm‰tipat, liuos, kerta-annospakkaus;Paranova Oy;S01AA26;atsitromysiini;1;;1;43911;
2921;400839;6 x 0.25 g;R;Azyter;15 mg/g;silm‰tipat, liuos, kerta-annospakkaus;Laboratoires Thea;S01AA26;atsitromysiini;1;A;0;29241;
2922;012747;50;R;Gabapentin ratiopharm;300 mg;kapseli, kova;ratiopharm GmbH;N02BF01;gabapentiini;1;G;0;17814;
2922;012966;100;R;Gabapentin ratiopharm;300 mg;kapseli, kova;ratiopharm GmbH;N02BF01;gabapentiini;1;G;0;17814;
2922;422150;100;R;Gabapentin ratiopharm;300 mg;kapseli, kova;ratiopharm GmbH;N02BF01;gabapentiini;1;G;0;17814;
2923;042672;3 x 2.5 ml;R;Roclanda;50 mikrog/ml + 200 mikrog/ml;silm‰tipat, liuos;Paranova Oy;S01EE51;latanoprosti ja netarsudiili;0;;1;44275;EU/1/20/1502/002
2923;490681;3 x 2.5 ml;R;Roclanda;50 mikrog/ml + 200 mikrog/ml;silm‰tipat, liuos;Santen Oy;S01EE51;latanoprosti ja netarsudiili;1;A;0;37674;EU/1/20/1502/002
2923;576291;2.5 ml;R;Roclanda;50 mikrog/ml + 200 mikrog/ml;silm‰tipat, liuos;Santen Oy;S01EE51;latanoprosti ja netarsudiili;1;A;0;37674;EU/1/20/1502/001
2924;373831;30;R;Orgovyx;120 mg;tabletti, kalvop‰‰llysteinen;Orifarm Oy;L02BX04;relugoliksi;1;;1;44371;EU/1/22/1642/001
2924;506566;30;R;Orgovyx;120 mg;tabletti, kalvop‰‰llysteinen;Accord Healthcare S.L.U.;L02BX04;relugoliksi;1;A;0;39041;EU/1/22/1642/001
2924;509886;30;R;Orgovyx;120 mg;tabletti, kalvop‰‰llysteinen;Abacus Medicine A/S;L02BX04;relugoliksi;1;;1;44456;EU/1/22/1642/001
2924;568185;30;R;Orgovyx;120 mg;tabletti, kalvop‰‰llysteinen;Paranova Oy;L02BX04;relugoliksi;0;;1;44299;EU/1/22/1642/001
2925;102554;12 x 1;R;Evrenzo;100 mg;tabletti, kalvop‰‰llysteinen;Paranova Oy;B03XA05;roksadustaatti;1;;1;44307;EU/1/21/1574/004
2925;140035;12 x 1;R;Evrenzo;100 mg;tabletti, kalvop‰‰llysteinen;Astellas Pharma Europe B.V.;B03XA05;roksadustaatti;1;A;0;37986;EU/1/21/1574/004
2926;500175;10 x 100 ml;R;Levofloxacin Fresenius Kabi;5 mg/ml;infuusioneste, liuos;Fresenius Kabi AB;J01MA12;levofloksasiini;1;G;0;24836;
2928;427620;1.5 ml;R;Ovaleap;900 IU / 1.5 ml;injektioneste, liuos;Paranova Oy;G03GA05;follitropiini alfa;0;;1;44634;EU/1/13/871/003
2928;455692;1.5 ml;R;Ovaleap;900 IU / 1.5 ml;injektioneste, liuos;Theramex Ireland Limited;G03GA05;follitropiini alfa;1;G;0;36608;EU/1/13/871/003
2932;055332;28;R;Neupro;2 mg / 24 tuntia;depotlaastari;UCB Pharma SA;N04BC09;rotigotiini;1;A;0;20262;EU/1/05/331/002
2934;055351;28;R;Neupro;4 mg / 24 tuntia;depotlaastari;UCB Pharma SA;N04BC09;rotigotiini;1;A;0;20263;EU/1/05/331/005
2935;055360;28;R;Neupro;6 mg / 24 tuntia;depotlaastari;UCB Pharma SA;N04BC09;rotigotiini;1;A;0;20264;EU/1/05/331/008
2936;055369;28;R;Neupro;8 mg / 24 tuntia;depotlaastari;UCB Pharma SA;N04BC09;rotigotiini;1;A;0;20265;EU/1/05/331/011
2937;028257;0.5 ml;R;Xolair;75 mg;injektioneste, liuos, esit‰ytetty ruisku;Novartis Europharm Limited;R03DX05;omalitsumabi;0;A;0;27093;EU/1/05/319/005
2937;467624;0.5 ml;R;Xolair;75 mg;injektioneste, liuos, esit‰ytetty ruisku;Novartis Europharm Limited;R03DX05;omalitsumabi;1;A;0;27093;EU/1/05/319/018
2938;578524;6 x 1 ml;R;Binocrit;10000 IU/ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22105;EU/1/07/410/046
2939;179734;6 x 0.5 ml;R;Binocrit;1000 IU / 0.5 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22098;EU/1/07/410/028
2940;579237;0.5 ml;R;Binocrit;20000 IU / 0.5 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;30353;EU/1/07/410/021
2941;532791;6 x 1 ml;R;Binocrit;2000 IU/ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22099;EU/1/07/410/030
2942;192566;0.75 ml;R;Binocrit;30000 IU / 0.75 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;30356;EU/1/07/410/023
2943;401740;6 x 0.3 ml;R;Binocrit;3000 IU / 0.3 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22100;EU/1/07/410/032
2944;505325;1 ml;R;Binocrit;40000 IU/ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;27699;EU/1/07/410/051
2945;161120;6 x 0.4 ml;R;Binocrit;4000 IU / 0.4 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22101;EU/1/07/410/034
2946;491491;6 x 0.5 ml;R;Binocrit;5000 IU / 0.5 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22102;EU/1/07/410/036
2947;574609;6 x 0.6 ml;R;Binocrit;6000 IU / 0.6 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22103;EU/1/07/410/038
2949;483340;6 x 0.8 ml;R;Binocrit;8000 IU / 0.8 ml;injektioneste, liuos, esit‰ytetty ruisku;Sandoz GmbH;B03XA01;epoetiini;1;G;0;22104;EU/1/07/410/042
2951;558308;0.5 ml;R;Retacrit;20000 IU / 0.5 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;24554;EU/1/07/431/042
2952;485337;6 x 0.4 ml;R;Retacrit;4000 IU / 0.4 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;24556;EU/1/07/431/033
2953;121498;6 x 0.5 ml;R;Retacrit;5000 IU / 0.5 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;24559;EU/1/07/431/035
2954;031064;6 x 0.8 ml;R;Retacrit;8000 IU / 0.8 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;24563;EU/1/07/431/039
2955;571065;6 x 0.3 ml;R;Retacrit;1000 IU / 0.3 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;23560;EU/1/07/431/027
2956;502521;6 x 0.6 ml;R;Retacrit;2000 IU / 0.6 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;23558;EU/1/07/431/029
2957;372978;6 x 0.9 ml;R;Retacrit;3000 IU / 0.9 ml;injektioneste, liuos, esit‰ytetty ruisku;Pfizer Europe MA EEIG;B03XA01;epoetiini;1;A;0;23561;EU/1/07/431/031
2958;106747;0.23 ml;R;Ximluci;10 mg/ml;injektioneste, liuos;STADA Arzneimittel AG;S01LA04;ranibitsumabi;1;G;0;39960;EU/1/22/1691/002
2958;387375;0.23 ml;R;Lucentis;10 mg/ml;injektioneste, liuos;Novartis Europharm Limited;S01LA04;ranibitsumabi;1;A;0;22010;EU/1/06/374/004
